33.825	13.691	71.296	-4.9024	14.543	19.22
33.975	14.691	69.822	-4.8745	14.324	19.217
34.125	15.691	68.379	-4.916	13.91	19.231
34.275	16.691	66.958	-4.9527	13.52	19.236
34.425	17.691	65.87	-4.8947	13.458	19.218
34.575	18.691	64.901	-4.9548	13.099	19.197
34.725	19.691	63.887	-4.9585	12.884	19.198
34.875	20.691	63.008	-4.9197	12.807	19.189
35.025	21.691	62.148	-4.9635	12.521	19.173
35.175	22.691	61.352	-4.8619	12.619	19.151
35.325	23.691	60.657	-4.973	12.197	19.144
35.475	24.691	60.435	-4.9142	12.298	19.144
35.625	25.691	60.445	-4.9132	12.303	19.14
35.775	26.691	60.704	-4.9301	12.313	19.133
35.925	27.691	60.714	-4.8519	12.513	19.128
36.075	28.691	60.617	-5.0101	12.099	19.137
36.225	29.691	59.888	-4.9972	11.984	19.124
36.375	30.691	58.897	-4.9818	11.822	19.101
36.525	31.691	58.22	-4.8835	11.922	19.111
36.675	32.691	57.664	-4.8589	11.868	19.108
36.825	33.688	57.203	-4.9175	11.633	19.099
36.975	34.691	56.676	-4.8905	11.589	19.102
37.125	35.691	56.437	-4.8515	11.633	19.101
37.275	36.691	56.307	-4.8994	11.493	19.102
37.425	37.691	55.98	-4.9922	11.213	19.122
37.575	38.691	55.759	-4.9278	11.315	19.143
37.725	39.691	55.686	-4.9431	11.265	19.159
37.875	40.691	55.141	-4.9134	11.223	19.171
38.025	41.691	55.044	-4.9417	11.139	19.172
38.175	42.691	54.984	-4.8983	11.225	19.19
38.325	43.691	54.615	-4.906	11.132	19.197
38.475	44.691	54.52	-4.8584	11.222	19.195
38.625	45.691	54.467	-4.864	11.198	19.211
38.775	46.691	54.375	-4.8441	11.225	19.222
38.925	47.688	54.248	-5.0327	10.779	19.225
39.075	48.688	54.134	-4.9083	11.029	19.215
39.225	49.691	53.998	-4.9223	10.97	19.211
39.375	50.691	53.981	-4.8793	11.063	19.206
39.525	51.691	54.023	-4.9653	10.88	19.179
39.675	52.691	53.885	-4.9137	10.966	19.164
39.825	53.688	53.524	-4.8901	10.945	19.164
39.974	54.688	53.642	-4.8033	11.168	19.155
40.125	55.691	53.622	-4.9289	10.879	19.168
40.275	56.691	53.561	-4.9873	10.739	19.165
40.425	57.688	53.461	-4.9331	10.837	19.154
40.575	58.688	53.358	-4.9072	10.873	19.152
40.724	59.688	53.413	-4.9574	10.775	19.166
40.874	60.688	53.418	-4.8662	10.977	19.171
41.025	61.688	53.17	-4.8575	10.946	19.167
41.175	62.688	53.167	-4.8995	10.851	19.163
41.325	63.688	53.12	-4.876	10.894	19.154
41.474	64.688	53.141	-4.8839	10.881	19.154
41.624	65.688	53.074	-5.0269	10.558	19.146
41.775	66.688	53.091	-4.9564	10.712	19.142
41.925	67.688	53.035	-4.9922	10.624	19.141
42.075	68.688	52.968	-4.8882	10.836	19.149
42.224	69.688	53.014	-4.9387	10.734	19.17
42.374	70.688	52.797	-4.9499	10.666	19.181
42.525	71.688	52.817	-4.9162	10.743	19.185
42.675	72.691	52.691	-4.9564	10.631	19.211
42.825	73.688	52.675	-4.9906	10.555	19.225
42.974	74.688	52.749	-4.9565	10.642	19.221
43.124	75.688	52.532	-4.9764	10.556	19.217
43.275	76.688	52.511	-4.8752	10.771	19.229
43.425	77.688	52.456	-4.8673	10.777	19.231
43.575	78.688	52.351	-4.8599	10.772	19.239
43.724	79.688	52.237	-4.9581	10.536	19.244
43.874	80.688	52.332	-4.9183	10.64	19.236
44.025	81.691	52.158	-4.8757	10.697	19.211
44.609	85.588	52.112	-4.9321	10.566	19.204
45.39	90.791	51.999	-4.854	10.713	19.179
46.218	96.311	51.839	-4.8086	10.78	19.182
47.097	102.17	51.618	-4.9134	10.505	19.181
48.03	108.39	51.31	-4.9098	10.45	19.175
49.02	114.99	51.031	-4.9396	10.331	19.166
50.071	122	50.78	-4.8568	10.455	19.164
51.186	129.43	50.514	-4.7672	10.596	19.163
52.37	137.32	50.27	-4.946	10.164	19.167
53.626	145.7	49.923	-4.8511	10.291	19.159
54.959	154.59	49.619	-4.9394	10.046	19.158
56.374	164.02	49.209	-4.9735	9.8942	19.151
57.876	174.03	48.894	-4.8701	10.04	19.142
59.468	184.65	48.449	-4.9967	9.6961	19.148
61.16	195.92	47.943	-4.8479	9.8894	19.155
62.955	207.89	47.652	-4.8576	9.8098	19.158
64.859	220.59	47.318	-4.8527	9.751	19.176
66.881	234.06	46.717	-4.8912	9.5512	19.197
69.026	248.36	46.262	-4.7199	9.8015	19.204
71.303	263.54	45.667	-4.9348	9.254	19.221
73.719	279.65	45.256	-4.8667	9.2991	19.232
76.284	296.75	44.77	-4.8333	9.2629	19.245
79.005	314.89	44.288	-4.7654	9.2937	19.245
81.894	334.15	43.666	-4.7091	9.2729	19.259
84.959	354.58	42.951	-4.8728	8.8144	19.271
88.212	376.27	42.391	-4.8321	8.7728	19.264
91.665	399.29	41.85	-4.7245	8.858	19.264
95.329	423.72	41.144	-4.8165	8.5424	19.257
99.218	449.64	40.493	-4.7863	8.4603	19.245
103.34	477.15	39.808	-4.6703	8.5236	19.234
107.72	506.35	39.055	-4.6354	8.4253	19.23
112.37	537.34	38.461	-4.6141	8.3356	19.225
117.31	570.23	37.51	-4.7586	7.8825	19.232
122.54	605.13	36.714	-4.7229	7.7736	19.234
128.1	642.18	36.036	-4.6613	7.731	19.217
134	681.49	35.186	-4.7659	7.383	19.214
140.25	723.21	34.317	-4.618	7.4313	19.206
146.9	767.49	33.334	-4.5718	7.2913	19.206
153.94	814.48	32.271	-4.6196	6.9857	19.197
161.43	864.36	31.513	-4.6034	6.8456	19.207
169.36	917.29	30.661	-4.7076	6.513	19.213
177.79	973.46	29.565	-4.4686	6.6162	19.234
186.73	1033.1	28.679	-4.5031	6.3689	19.253
196.22	1096.3	27.6	-4.4577	6.1915	19.291
206.29	1163.5	26.701	-4.4198	6.0411	19.294
216.98	1234.8	25.804	-4.4137	5.8464	19.308
228.33	1310.4	24.668	-4.3815	5.63	19.278
240.37	1390.6	23.805	-4.4235	5.3816	19.259
253.14	1475.8	22.854	-4.3552	5.2474	19.228
266.7	1566.2	21.8	-4.2724	5.1025	19.21
281.1	1662.2	20.87	-4.2457	4.9157	19.223
296.37	1764	19.914	-4.1615	4.7852	19.249
312.58	1872.1	18.866	-4.2366	4.453	19.248
329.78	1986.7	18.106	-4.2781	4.2323	19.231
348.04	2108.5	17.033	-4.0548	4.2007	19.269
367.41	2237.6	16.125	-4.0212	4.0099	19.308
387.98	2374.7	15.279	-4.0269	3.7942	19.366
409.8	2520.2	14.42	-4.0382	3.5708	19.398
432.96	2674.6	13.485	-3.8297	3.5212	19.411
457.54	2838.5	12.701	-3.7067	3.4265	19.405
483.63	3012.4	12.009	-3.7341	3.216	19.379
511.31	3196.9	11.107	-3.6438	3.0483	19.38
540.69	3392.8	10.386	-3.6572	2.8397	19.375
571.87	3600.7	9.6411	-3.47	2.7784	19.374
600	3788.2	9.1275	-3.453	2.6434	19.365
