46.56	56.258	48.717	-26.323	1.8507	54.877
46.71	57.258	48.899	-26.343	1.8562	54.84
46.86	58.258	48.005	-25.97	1.8485	54.856
47.01	59.258	48.266	-26.051	1.8528	54.851
47.16	60.258	48.935	-26.443	1.8506	54.867
47.31	61.258	48.429	-26.159	1.8514	54.88
47.46	62.258	48.803	-26.38	1.85	54.901
47.61	63.258	48.509	-26.172	1.8535	54.886
47.76	64.258	48.783	-26.362	1.8505	54.881
47.91	65.258	48.592	-26.328	1.8456	54.879
48.06	66.258	47.898	-25.909	1.8487	54.867
48.21	67.258	48.206	-26.132	1.8448	54.875
48.36	68.258	48.676	-26.517	1.8357	54.853
48.51	69.258	49.036	-26.662	1.8392	54.842
48.66	70.258	48.44	-26.252	1.8452	54.865
48.81	71.258	47.542	-25.935	1.8331	54.855
48.96	72.258	48.569	-26.382	1.841	54.84
49.11	73.258	48.909	-26.509	1.845	54.826
49.26	74.258	48.75	-26.505	1.8393	54.838
49.41	75.258	48.52	-26.425	1.8361	54.831
49.56	76.258	48.154	-26.313	1.8301	54.829
49.71	77.258	48.77	-26.466	1.8428	54.829
49.86	78.258	48.473	-26.35	1.8396	54.8
50.01	79.258	47.777	-26.094	1.831	54.858
50.16	80.258	47.624	-25.993	1.8322	54.838
50.31	81.258	48.193	-26.375	1.8272	54.839
50.46	82.258	48.332	-26.447	1.8275	54.848
50.61	83.258	48.142	-26.335	1.8281	54.848
51.195	87.158	48.11	-26.396	1.8226	54.849
51.975	92.361	47.659	-26.198	1.8192	54.823
52.803	97.881	47.806	-26.302	1.8176	54.85
53.682	103.74	48.189	-26.709	1.8042	54.868
54.615	109.96	47.141	-26.223	1.7977	54.885
55.606	116.56	47.356	-26.272	1.8025	54.89
56.657	123.57	47.241	-26.28	1.7976	54.889
57.772	131	47.688	-26.522	1.798	54.855
58.956	138.89	46.768	-26.247	1.7819	54.873
60.212	147.27	46.517	-26.168	1.7776	54.87
61.544	156.15	46.627	-26.402	1.7661	54.871
62.959	165.58	45.85	-26.076	1.7583	54.857
64.46	175.59	45.661	-26.114	1.7485	54.855
66.054	186.22	46.116	-25.826	1.7856	54.859
67.745	197.49	45.53	-26.285	1.7322	54.842
69.54	209.45	44.962	-26.066	1.7249	54.852
71.445	222.15	44.276	-25.769	1.7182	54.862
73.466	235.63	44.434	-25.9	1.7156	54.862
75.611	249.93	44.52	-26.133	1.7036	54.848
77.888	265.11	44.351	-26.105	1.699	54.846
80.305	281.22	43.83	-25.954	1.6887	54.836
82.868	298.31	43.058	-25.584	1.683	54.818
85.591	316.46	43.306	-25.862	1.6745	54.82
88.478	335.71	43.042	-25.894	1.6622	54.82
91.544	356.15	42.35	-25.636	1.6519	54.796
94.797	377.84	42.646	-25.956	1.643	54.787
98.249	400.85	42.001	-25.538	1.6446	54.792
101.91	425.28	41.962	-25.778	1.6278	54.779
105.8	451.21	41.919	-25.789	1.6255	54.788
109.93	478.72	40.908	-25.422	1.6092	54.772
114.31	507.92	40.047	-25.148	1.5924	54.789
118.96	538.91	40.264	-25.514	1.5781	54.786
123.89	571.8	40.08	-25.413	1.5771	54.791
129.13	606.7	39.783	-25.343	1.5698	54.8
134.68	643.74	38.585	-24.809	1.5553	54.801
140.58	683.06	38.987	-25.416	1.5339	54.812
146.84	724.78	38.517	-25.214	1.5276	54.816
153.48	769.06	39.018	-25.643	1.5216	54.798
160.53	816.05	37.596	-24.983	1.5048	54.792
168.01	865.92	37.606	-25.089	1.4989	54.765
175.95	918.85	35.687	-24.127	1.4791	54.825
184.38	975.02	36.085	-24.588	1.4676	54.789
193.32	1034.7	35.855	-24.704	1.4514	54.792
202.81	1098	34.952	-24.282	1.4395	54.818
212.88	1165.1	34.812	-24.271	1.4343	54.822
223.57	1236.4	33.855	-23.931	1.4147	54.798
234.91	1312	34.101	-24.25	1.4062	54.78
246.95	1392.2	33.542	-24.134	1.3898	54.802
259.73	1477.4	33.508	-24.292	1.3794	54.843
273.29	1567.8	32.833	-24.134	1.3604	54.841
287.68	1663.8	32.268	-23.894	1.3505	54.883
302.95	1765.6	31.396	-23.54	1.3337	54.87
319.16	1873.7	31.135	-23.616	1.3184	54.901
336.37	1988.3	30.216	-23.165	1.3044	54.923
354.62	2110.1	29.989	-23.206	1.2923	54.911
374	2239.2	28.884	-22.618	1.277	54.969
394.56	2376.3	28.998	-22.879	1.2674	54.962
416.38	2521.8	27.843	-22.317	1.2476	55.001
439.54	2676.2	27.086	-22.109	1.2251	55.038
464.12	2840.1	26.957	-22.181	1.2153	55.031
490.21	3014	26.228	-21.831	1.2014	55.016
517.9	3198.5	25.422	-21.311	1.1929	55.011
547.28	3394.4	24.745	-21.174	1.1687	54.923
578.46	3602.3	23.998	-20.865	1.1501	54.965
600	3745.9	23.85	-20.812	1.146	54.952
